i x t
16 5.3299999e-01 2.4437293e-01
17 5.3299999e-01 2.4440846e-01
18 5.3299999e-01 2.4419656e-01
19 5.3299999e-01 2.4517611e-01
20 5.3299999e-01 2.4366195e-01
1 5.3399998e-01 2.6845658e-01
2 5.3399998e-01 2.6748866e-01
3 5.3399998e-01 2.6733410e-01
4 5.3399998e-01 2.6741761e-01
5 5.3399998e-01 2.6821086e-01
6 5.3399998e-01 2.6776421e-01
7 5.3399998e-01 2.6825637e-01
8 5.3399998e-01 2.6656532e-01
9 5.3399998e-01 2.6742917e-01
10 5.3399998e-01 2.6696047e-01
11 5.3399998e-01 2.6724547e-01
12 5.3399998e-01 2.6623887e-01
13 5.3399998e-01 2.6742914e-01
14 5.3399998e-01 2.6773334e-01
15 5.3399998e-01 2.6811811e-01
16 5.3399998e-01 2.6756790e-01
17 5.3399998e-01 2.6751772e-01
18 5.3399998e-01 2.6800072e-01
19 5.3399998e-01 2.6667637e-01
20 5.3399998e-01 2.6750213e-01
1 5.3500003e-01 2.8980052e-01
2 5.3500003e-01 2.9000953e-01
3 5.3500003e-01 2.9174745e-01
4 5.3500003e-01 2.9216182e-01
5 5.3500003e-01 2.8978154e-01
6 5.3500003e-01 2.9160431e-01
7 5.3500003e-01 2.9030722e-01
8 5.3500003e-01 2.9207414e-01
9 5.3500003e-01 2.8974620e-01
10 5.3500003e-01 2.9155552e-01
11 5.3500003e-01 2.8872722e-01
12 5.3500003e-01 2.9174125e-01
13 5.3500003e-01 2.9092151e-01
14 5.3500003e-01 2.9038835e-01
15 5.3500003e-01 2.9098669e-01
16 5.3500003e-01 2.9124752e-01
17 5.3500003e-01 2.8959274e-01
18 5.3500003e-01 2.9096875e-01
19 5.3500003e-01 2.8931472e-01
20 5.3500003e-01 2.8982928e-01
1 5.3600001e-01 3.1228635e-01
2 5.3600001e-01 3.1440043e-01
3 5.3600001e-01 3.1326264e-01
4 5.3600001e-01 3.1279710e-01
5 5.3600001e-01 3.1235012e-01
6 5.3600001e-01 3.1357130e-01
7 5.3600001e-01 3.1098083e-01
8 5.3600001e-01 3.1311113e-01
9 5.3600001e-01 3.1265163e-01
10 5.3600001e-01 3.1337219e-01
11 5.3600001e-01 3.1185013e-01
12 5.3600001e-01 3.1366208e-01
13 5.3600001e-01 3.1271920e-01
14 5.3600001e-01 3.1369865e-01
15 5.3600001e-01 3.1153730e-01
16 5.3600001e-01 3.1189254e-01
17 5.3600001e-01 3.1266278e-01
18 5.3600001e-01 3.1309614e-01
19 5.3600001e-01 3.1306756e-01
20 5.3600001e-01 3.1269953e-01
1 5.3700000e-01 3.3390662e-01
2 5.3700000e-01 3.3632225e-01
3 5.3700000e-01 3.3596092e-01
4 5.3700000e-01 3.3557081e-01
5 5.3700000e-01 3.3543158e-01
6 5.3700000e-01 3.3552757e-01
7 5.3700000e-01 3.3587122e-01
8 5.3700000e-01 3.3644852e-01
9 5.3700000e-01 3.3469573e-01
10 5.3700000e-01 3.3657721e-01
11 5.3700000e-01 3.3543411e-01
12 5.3700000e-01 3.3607867e-01
13 5.3700000e-01 3.3527201e-01
14 5.3700000e-01 3.3593786e-01
15 5.3700000e-01 3.3433807e-01
16 5.3700000e-01 3.3626360e-01
17 5.3700000e-01 3.3405131e-01
18 5.3700000e-01 3.3491722e-01
19 5.3700000e-01 3.3372897e-01
20 5.3700000e-01 3.3676237e-01
1 5.3799999e-01 3.5995275e-01
2 5.3799999e-01 3.5710683e-01
3 5.3799999e-01 3.5708949e-01
4 5.3799999e-01 3.5758039e-01
5 5.3799999e-01 3.5767722e-01
6 5.3799999e-01 3.5752565e-01
7 5.3799999e-01 3.5730007e-01
8 5.3799999e-01 3.5781372e-01
9 5.3799999e-01 3.5790899e-01
10 5.3799999e-01 3.5688519e-01
11 5.3799999e-01 3.5777527e-01
12 5.3799999e-01 3.5783514e-01
13 5.3799999e-01 3.5900605e-01
14 5.3799999e-01 3.5683990e-01
15 5.3799999e-01 3.5644943e-01
16 5.3799999e-01 3.5765779e-01
17 5.3799999e-01 3.5760295e-01
18 5.3799999e-01 3.5714525e-01
19 5.3799999e-01 3.5786793e-01
20 5.3799999e-01 3.5870209e-01
1 5.3899997e-01 3.7996045e-01
2 5.3899997e-01 3.8028830e-01
3 5.3899997e-01 3.8014072e-01
4 5.3899997e-01 3.7960744e-01
5 5.3899997e-01 3.7886053e-01
6 5.3899997e-01 3.7974322e-01
7 5.3899997e-01 3.7904266e-01
8 5.3899997e-01 3.7944236e-01
9 5.3899997e-01 3.8032532e-01
10 5.3899997e-01 3.7929940e-01
11 5.3899997e-01 3.7981248e-01
12 5.3899997e-01 3.7993765e-01
13 5.3899997e-01 3.7826017e-01
14 5.3899997e-01 3.7992847e-01
15 5.3899997e-01 3.7905598e-01
16 5.3899997e-01 3.8071433e-01
17 5.3899997e-01 3.8018307e-01
18 5.3899997e-01 3.7858263e-01
19 5.3899997e-01 3.7958452e-01
20 5.3899997e-01 3.7885144e-01
1 5.4000002e-01 4.0165871e-01
2 5.4000002e-01 4.0109167e-01
3 5.4000002e-01 4.0293884e-01
4 5.4000002e-01 4.0278432e-01
5 5.4000002e-01 4.0284669e-01
6 5.4000002e-01 4.0169144e-01
7 5.4000002e-01 4.0162465e-01
8 5.4000002e-01 4.0224278e-01
9 5.4000002e-01 4.0034854e-01
10 5.4000002e-01 4.0049779e-01
11 5.4000002e-01 4.0070161e-01
12 5.4000002e-01 4.0162665e-01
13 5.4000002e-01 4.0136707e-01
14 5.4000002e-01 4.0209374e-01
15 5.4000002e-01 4.0120104e-01
16 5.4000002e-01 4.0230358e-01
17 5.4000002e-01 4.0106791e-01
18 5.4000002e-01 4.0228972e-01
19 5.4000002e-01 4.0171212e-01
20 5.4000002e-01 4.0110433e-01
1 5.4100001e-01 4.2413327e-01
2 5.4100001e-01 4.2316765e-01
3 5.4100001e-01 4.2278659e-01
4 5.4100001e-01 4.2249149e-01
5 5.4100001e-01 4.2474145e-01
6 5.4100001e-01 4.2292136e-01
7 5.4100001e-01 4.2472458e-01
8 5.4100001e-01 4.2335621e-01
9 5.4100001e-01 4.2351449e-01
10 5.4100001e-01 4.2377368e-01
11 5.4100001e-01 4.2305228e-01
12 5.4100001e-01 4.2296150e-01
13 5.4100001e-01 4.2353249e-01
14 5.4100001e-01 4.2285654e-01
15 5.4100001e-01 4.2279235e-01
16 5.4100001e-01 4.2281058e-01
17 5.4100001e-01 4.2343232e-01
18 5.4100001e-01 4.2311138e-01
19 5.4100001e-01 4.2300320e-01
20 5.4100001e-01 4.2249984e-01
1 5.4200000e-01 4.4503081e-01
2 5.4200000e-01 4.4501472e-01
3 5.4200000e-01 4.4417009e-01
4 5.4200000e-01 4.4458148e-01
5 5.4200000e-01 4.4352412e-01
6 5.4200000e-01 4.4563323e-01
7 5.4200000e-01 4.4503096e-01
8 5.4200000e-01 4.4454420e-01
9 5.4200000e-01 4.4436643e-01
10 5.4200000e-01 4.4433022e-01
11 5.4200000e-01 4.4484970e-01
12 5.4200000e-01 4.4326502e-01
13 5.4200000e-01 4.4478464e-01
14 5.4200000e-01 4.4410145e-01
15 5.4200000e-01 4.4454610e-01
16 5.4200000e-01 4.4403431e-01
17 5.4200000e-01 4.4557428e-01
18 5.4200000e-01 4.4535699e-01
19 5.4200000e-01 4.4559139e-01
20 5.4200000e-01 4.4390613e-01
1 5.4299998e-01 4.6541980e-01
2 5.4299998e-01 4.6464586e-01
3 5.4299998e-01 4.6638554e-01
4 5.4299998e-01 4.6615624e-01
5 5.4299998e-01 4.6452191e-01
6 5.4299998e-01 4.6747154e-01
7 5.4299998e-01 4.6638775e-01
8 5.4299998e-01 4.6612060e-01
9 5.4299998e-01 4.6538454e-01
10 5.4299998e-01 4.6566647e-01
11 5.4299998e-01 4.6613461e-01
12 5.4299998e-01 4.6597552e-01
13 5.4299998e-01 4.6593079e-01
14 5.4299998e-01 4.6625516e-01
15 5.4299998e-01 4.6613815e-01
16 5.4299998e-01 4.6580467e-01
17 5.4299998e-01 4.6623367e-01
18 5.4299998e-01 4.6573731e-01
19 5.4299998e-01 4.6537977e-01
20 5.4299998e-01 4.6558627e-01
1 5.4400003e-01 4.8796478e-01
2 5.4400003e-01 4.8701221e-01
3 5.4400003e-01 4.8760781e-01
4 5.4400003e-01 4.8629156e-01
5 5.4400003e-01 4.8829854e-01
6 5.4400003e-01 4.8765901e-01
7 5.4400003e-01 4.8712918e-01
8 5.4400003e-01 4.8779529e-01
9 5.4400003e-01 4.8659042e-01
10 5.4400003e-01 4.8606041e-01
11 5.4400003e-01 4.8731390e-01
12 5.4400003e-01 4.8631251e-01
13 5.4400003e-01 4.8859054e-01
14 5.4400003e-01 4.8748720e-01
15 5.4400003e-01 4.8676607e-01
16 5.4400003e-01 4.8662567e-01
17 5.4400003e-01 4.8624754e-01
18 5.4400003e-01 4.8680466e-01
19 5.4400003e-01 4.8681259e-01
20 5.4400003e-01 4.8695052e-01
1 5.4500002e-01 5.0651377e-01
2 5.4500002e-01 5.0755835e-01
3 5.4500002e-01 5.0685877e-01
4 5.4500002e-01 5.0773388e-01
5 5.4500002e-01 5.0785279e-01
6 5.4500002e-01 5.0727504e-01
7 5.4500002e-01 5.0744444e-01
8 5.4500002e-01 5.0728548e-01
9 5.4500002e-01 5.0866544e-01
10 5.4500002e-01 5.0753343e-01
11 5.4500002e-01 5.0744051e-01
12 5.4500002e-01 5.0735110e-01
13 5.4500002e-01 5.0666881e-01
14 5.4500002e-01 5.0672984e-01
15 5.4500002e-01 5.0746113e-01
16 5.4500002e-01 5.0807208e-01
17 5.4500002e-01 5.0754249e-01
18 5.4500002e-01 5.0794685e-01
19 5.4500002e-01 5.0778300e-01
20 5.4500002e-01 5.0870121e-01
1 5.4600000e-01 5.2730328e-01
2 5.4600000e-01 5.2590269e-01
3 5.4600000e-01 5.2792650e-01
4 5.4600000e-01 5.2829045e-01
5 5.4600000e-01 5.2895451e-01
6 5.4600000e-01 5.2819574e-01
7 5.4600000e-01 5.2743649e-01
8 5.4600000e-01 5.2692908e-01
9 5.4600000e-01 5.2717781e-01
10 5.4600000e-01 5.2860719e-01
11 5.4600000e-01 5.2917808e-01
12 5.4600000e-01 5.2748328e-01
13 5.4600000e-01 5.2834147e-01
14 5.4600000e-01 5.2685755e-01
15 5.4600000e-01 5.2765155e-01
16 5.4600000e-01 5.2751374e-01
17 5.4600000e-01 5.2863854e-01
18 5.4600000e-01 5.2762771e-01
19 5.4600000e-01 5.2787632e-01
20 5.4600000e-01 5.2814132e-01
1 5.4699999e-01 5.4811108e-01
2 5.4699999e-01 5.4725170e-01
3 5.4699999e-01 5.4770446e-01
4 5.4699999e-01 5.4679292e-01
5 5.4699999e-01 5.4859811e-01
6 5.4699999e-01 5.4821306e-01
7 5.4699999e-01 5.4796803e-01
8 5.4699999e-01 5.4812396e-01
9 5.4699999e-01 5.4751325e-01
10 5.4699999e-01 5.4852265e-01
11 5.4699999e-01 5.4622662e-01
12 5.4699999e-01 5.4845846e-01
13 5.4699999e-01 5.4880005e-01
14 5.4699999e-01 5.4832006e-01
15 5.4699999e-01 5.4812813e-01
16 5.4699999e-01 5.4742420e-01
17 5.4699999e-01 5.4802155e-01
18 5.4699999e-01 5.4907680e-01
19 5.4699999e-01 5.4883093e-01
20 5.4699999e-01 5.4804748e-01
1 5.4799998e-01 5.6860638e-01
2 5.4799998e-01 5.6844425e-01
3 5.4799998e-01 5.6745011e-01
4 5.4799998e-01 5.6810087e-01
5 5.4799998e-01 5.6688744e-01
6 5.4799998e-01 5.6838650e-01
7 5.4799998e-01 5.6712431e-01
8 5.4799998e-01 5.6776553e-01
9 5.4799998e-01 5.6887037e-01
10 5.4799998e-01 5.6738740e-01
11 5.4799998e-01 5.6773937e-01
12 5.4799998e-01 5.6783336e-01
13 5.4799998e-01 5.6829876e-01
14 5.4799998e-01 5.6791180e-01
15 5.4799998e-01 5.6774896e-01
16 5.4799998e-01 5.6835908e-01
17 5.4799998e-01 5.6845093e-01
18 5.4799998e-01 5.6805080e-01
19 5.4799998e-01 5.6716132e-01
20 5.4799998e-01 5.6829864e-01
1 5.4900002e-01 5.8771431e-01
2 5.4900002e-01 5.8633715e-01
3 5.4900002e-01 5.8679235e-01
4 5.4900002e-01 5.8706331e-01
5 5.4900002e-01 5.8694929e-01
6 5.4900002e-01 5.8762336e-01
7 5.4900002e-01 5.8712339e-01
8 5.4900002e-01 5.8744311e-01
9 5.4900002e-01 5.8801472e-01
10 5.4900002e-01 5.8703196e-01
11 5.4900002e-01 5.8592319e-01
12 5.4900002e-01 5.8660173e-01
13 5.4900002e-01 5.8689022e-01
14 5.4900002e-01 5.8728951e-01
15 5.4900002e-01 5.8680218e-01
16 5.4900002e-01 5.8694440e-01
17 5.4900002e-01 5.8695441e-01
18 5.4900002e-01 5.8703774e-01
19 5.4900002e-01 5.8730394e-01
20 5.4900002e-01 5.8717340e-01
1 5.5000001e-01 6.0605937e-01
2 5.5000001e-01 6.0583735e-01
3 5.5000001e-01 6.0537183e-01
4 5.5000001e-01 6.0585386e-01
5 5.5000001e-01 6.0672081e-01
6 5.5000001e-01 6.0587871e-01
7 5.5000001e-01 6.0525209e-01
8 5.5000001e-01 6.0734046e-01
9 5.5000001e-01 6.0637224e-01
10 5.5000001e-01 6.0597742e-01
11 5.5000001e-01 6.0570794e-01
12 5.5000001e-01 6.0646540e-01
13 5.5000001e-01 6.0703582e-01
14 5.5000001e-01 6.0801893e-01
15 5.5000001e-01 6.0598779e-01
16 5.5000001e-01 6.0505879e-01
17 5.5000001e-01 6.0652208e-01
18 5.5000001e-01 6.0679394e-01
19 5.5000001e-01 6.0658377e-01
20 5.5000001e-01 6.0803998e-01
1 5.5100000e-01 6.2627870e-01
2 5.5100000e-01 6.2498897e-01
3 5.5100000e-01 6.2525582e-01
4 5.5100000e-01 6.2502623e-01
5 5.5100000e-01 6.2470663e-01
6 5.5100000e-01 6.2534249e-01
7 5.5100000e-01 6.2524927e-01
8 5.5100000e-01 6.2556738e-01
9 5.5100000e-01 6.2542123e-01
10 5.5100000e-01 6.2541628e-01
11 5.5100000e-01 6.2556922e-01
12 5.5100000e-01 6.2479806e-01
13 5.5100000e-01 6.2638909e-01
14 5.5100000e-01 6.2555969e-01
15 5.5100000e-01 6.2580502e-01
16 5.5100000e-01 6.2480551e-01
17 5.5100000e-01 6.2633753e-01
18 5.5100000e-01 6.2561810e-01
19 5.5100000e-01 6.2498581e-01
20 5.5100000e-01 6.2595212e-01
1 5.5199999e-01 6.4380622e-01
2 5.5199999e-01 6.4412737e-01
3 5.5199999e-01 6.4307344e-01
4 5.5199999e-01 6.4288658e-01
5 5.5199999e-01 6.4428538e-01
6 5.5199999e-01 6.4456737e-01
7 5.5199999e-01 6.4453268e-01
8 5.5199999e-01 6.4358360e-01
9 5.5199999e-01 6.4451301e-01
10 5.5199999e-01 6.4455158e-01
11 5.5199999e-01 6.4329630e-01
12 5.5199999e-01 6.4278698e-01
13 5.5199999e-01 6.4412737e-01
14 5.5199999e-01 6.4453083e-01
15 5.5199999e-01 6.4346665e-01
16 5.5199999e-01 6.4387506e-01
17 5.5199999e-01 6.4453954e-01
18 5.5199999e-01 6.4374417e-01
19 5.5199999e-01 6.4405918e-01
20 5.5199999e-01 6.4448208e-01
1 5.5299997e-01 6.6284764e-01
2 5.5299997e-01 6.6243994e-01
3 5.5299997e-01 6.6226721e-01
4 5.5299997e-01 6.6258448e-01
5 5.5299997e-01 6.6199809e-01
6 5.5299997e-01 6.6248673e-01
7 5.5299997e-01 6.6271549e-01
8 5.5299997e-01 6.6270560e-01
9 5.5299997e-01 6.6289306e-01
10 5.5299997e-01 6.6210198e-01
11 5.5299997e-01 6.6244972e-01
12 5.5299997e-01 6.6214752e-01
13 5.5299997e-01 6.6242486e-01
14 5.5299997e-01 6.6158366e-01
15 5.5299997e-01 6.6235292e-01
16 5.5299997e-01 6.6183680e-01
17 5.5299997e-01 6.6189307e-01
18 5.5299997e-01 6.6129404e-01
19 5.5299997e-01 6.6267872e-01
20 5.5299997e-01 6.6146743e-01
1 5.5400002e-01 6.7896289e-01
2 5.5400002e-01 6.8054205e-01
3 5.5400002e-01 6.8042898e-01
4 5.5400002e-01 6.8045104e-01
5 5.5400002e-01 6.8017620e-01
6 5.5400002e-01 6.7999464e-01
7 5.5400002e-01 6.7955875e-01
8 5.5400002e-01 6.8029940e-01
9 5.5400002e-01 6.7899466e-01
10 5.5400002e-01 6.8033117e-01
11 5.5400002e-01 6.8011802e-01
12 5.5400002e-01 6.8021888e-01
13 5.5400002e-01 6.8064684e-01
14 5.5400002e-01 6.7951810e-01
15 5.5400002e-01 6.7981935e-01
16 5.5400002e-01 6.7956972e-01
17 5.5400002e-01 6.7939848e-01
18 5.5400002e-01 6.7994618e-01
19 5.5400002e-01 6.8085068e-01
20 5.5400002e-01 6.7948121e-01
1 5.5500001e-01 6.9740129e-01
2 5.5500001e-01 6.9721663e-01
3 5.5500001e-01 6.9666743e-01
4 5.5500001e-01 6.9697547e-01
5 5.5500001e-01 6.9730759e-01
6 5.5500001e-01 6.9567829e-01
7 5.5500001e-01 6.9749779e-01
8 5.5500001e-01 6.9667161e-01
9 5.5500001e-01 6.9796431e-01
10 5.5500001e-01 6.9791704e-01
11 5.5500001e-01 6.9707555e-01
12 5.5500001e-01 6.9796175e-01
13 5.5500001e-01 6.9769686e-01
14 5.5500001e-01 6.9722080e-01
15 5.5500001e-01 6.9779748e-01
16 5.5500001e-01 6.9698954e-01
17 5.5500001e-01 6.9728321e-01
18 5.5500001e-01 6.9811743e-01
19 5.5500001e-01 6.9776207e-01
20 5.5500001e-01 6.9693840e-01
1 5.5599999e-01 7.1432167e-01
2 5.5599999e-01 7.1400660e-01
3 5.5599999e-01 7.1494681e-01
4 5.5599999e-01 7.1461022e-01
5 5.5599999e-01 7.1512151e-01
6 5.5599999e-01 7.1403438e-01
7 5.5599999e-01 7.1412557e-01
8 5.5599999e-01 7.1408105e-01
9 5.5599999e-01 7.1406806e-01
10 5.5599999e-01 7.1456134e-01
11 5.5599999e-01 7.1439171e-01
12 5.5599999e-01 7.1396726e-01
13 5.5599999e-01 7.1495783e-01
14 5.5599999e-01 7.1458805e-01
15 5.5599999e-01 7.1474004e-01
16 5.5599999e-01 7.1396220e-01
17 5.5599999e-01 7.1407980e-01
18 5.5599999e-01 7.1406156e-01
19 5.5599999e-01 7.1606928e-01
20 5.5599999e-01 7.1425360e-01
1 5.5699998e-01 7.3087043e-01
2 5.5699998e-01 7.3129278e-01
3 5.5699998e-01 7.3124957e-01
4 5.5699998e-01 7.3139936e-01
5 5.5699998e-01 7.3106343e-01
6 5.5699998e-01 7.3147124e-01
7 5.5699998e-01 7.3075038e-01
8 5.5699998e-01 7.3071599e-01
9 5.5699998e-01 7.3177308e-01
10 5.5699998e-01 7.3078054e-01
11 5.5699998e-01 7.3068184e-01
12 5.5699998e-01 7.3142129e-01
13 5.5699998e-01 7.3118770e-01
14 5.5699998e-01 7.3106658e-01
15 5.5699998e-01 7.3159564e-01
16 5.5699998e-01 7.3089254e-01
17 5.5699998e-01 7.3200005e-01
18 5.5699998e-01 7.3114902e-01
19 5.5699998e-01 7.3115343e-01
20 5.5699998e-01 7.3096919e-01
1 5.5800003e-01 7.4769056e-01
2 5.5800003e-01 7.4755776e-01
3 5.5800003e-01 7.4667376e-01
4 5.5800003e-01 7.4735337e-01
5 5.5800003e-01 7.4706024e-01
6 5.5800003e-01 7.4612606e-01
7 5.5800003e-01 7.4699086e-01
8 5.5800003e-01 7.4665225e-01
9 5.5800003e-01 7.4622709e-01
10 5.5800003e-01 7.4644822e-01
11 5.5800003e-01 7.4686247e-01
12 5.5800003e-01 7.4787319e-01
13 5.5800003e-01 7.4815637e-01
14 5.5800003e-01 7.4725872e-01
15 5.5800003e-01 7.4769276e-01
16 5.5800003e-01 7.4733824e-01
17 5.5800003e-01 7.4729741e-01
18 5.5800003e-01 7.4784702e-01
19 5.5800003e-01 7.4649924e-01
20 5.5800003e-01 7.4732310e-01
1 5.5900002e-01 7.6294857e-01
2 5.5900002e-01 7.6335806e-01
3 5.5900002e-01 7.6335597e-01
4 5.5900002e-01 7.6367205e-01
5 5.5900002e-01 7.6393473e-01
6 5.5900002e-01 7.6349860e-01
7 5.5900002e-01 7.6269531e-01
8 5.5900002e-01 7.6380420e-01
9 5.5900002e-01 7.6260793e-01
10 5.5900002e-01 7.6286322e-01
11 5.5900002e-01 7.6341259e-01
12 5.5900002e-01 7.6301098e-01
13 5.5900002e-01 7.6250196e-01
14 5.5900002e-01 7.6279622e-01
15 5.5900002e-01 7.6286620e-01
16 5.5900002e-01 7.6353359e-01
17 5.5900002e-01 7.6366830e-01
18 5.5900002e-01 7.6282424e-01
19 5.5900002e-01 7.6365823e-01
20 5.5900002e-01 7.6298249e-01
1 5.6000000e-01 7.7887285e-01
2 5.6000000e-01 7.7861506e-01
3 5.6000000e-01 7.7824622e-01
4 5.6000000e-01 7.7858078e-01
5 5.6000000e-01 7.7852601e-01
6 5.6000000e-01 7.7758342e-01
7 5.6000000e-01 7.7824241e-01
8 5.6000000e-01 7.7810621e-01
9 5.6000000e-01 7.7873921e-01
10 5.6000000e-01 7.7891403e-01
11 5.6000000e-01 7.7821594e-01
12 5.6000000e-01 7.7852845e-01
13 5.6000000e-01 7.7809846e-01
14 5.6000000e-01 7.7893293e-01
15 5.6000000e-01 7.7784544e-01
16 5.6000000e-01 7.7885407e-01
17 5.6000000e-01 7.7810079e-01
18 5.6000000e-01 7.7840167e-01
19 5.6000000e-01 7.7775913e-01
20 5.6000000e-01 7.7775776e-01
1 5.6099999e-01 7.9297668e-01
2 5.6099999e-01 7.9362160e-01
3 5.6099999e-01 7.9362196e-01
4 5.6099999e-01 7.9385042e-01
5 5.6099999e-01 7.9332048e-01
6 5.6099999e-01 7.9329091e-01
7 5.6099999e-01 7.9373950e-01
8 5.6099999e-01 7.9296172e-01
9 5.6099999e-01 7.9300553e-01
10 5.6099999e-01 7.9386848e-01
11 5.6099999e-01 7.9365200e-01
12 5.6099999e-01 7.9314709e-01
13 5.6099999e-01 7.9313350e-01
14 5.6099999e-01 7.9283178e-01
15 5.6099999e-01 7.9252565e-01
16 5.6099999e-01 7.9316419e-01
17 5.6099999e-01 7.9342282e-01
18 5.6099999e-01 7.9363257e-01
19 5.6099999e-01 7.9255819e-01
20 5.6099999e-01 7.9335207e-01
1 5.6199998e-01 8.0832636e-01
2 5.6199998e-01 8.0800074e-01
3 5.6199998e-01 8.0856329e-01
4 5.6199998e-01 8.0760765e-01
5 5.6199998e-01 8.0788273e-01
6 5.6199998e-01 8.0748183e-01
7 5.6199998e-01 8.0739707e-01
8 5.6199998e-01 8.0710310e-01
9 5.6199998e-01 8.0787086e-01
10 5.6199998e-01 8.0822980e-01
11 5.6199998e-01 8.0747163e-01
12 5.6199998e-01 8.0786246e-01
13 5.6199998e-01 8.0712038e-01
14 5.6199998e-01 8.0814725e-01
15 5.6199998e-01 8.0813843e-01
16 5.6199998e-01 8.0706424e-01
17 5.6199998e-01 8.0795300e-01
18 5.6199998e-01 8.0793577e-01
19 5.6199998e-01 8.0724853e-01
20 5.6199998e-01 8.0810124e-01
1 5.6300002e-01 8.2214254e-01
2 5.6300002e-01 8.2117462e-01
3 5.6300002e-01 8.2125515e-01
4 5.6300002e-01 8.2207364e-01
5 5.6300002e-01 8.2247704e-01
6 5.6300002e-01 8.2195443e-01
7 5.6300002e-01 8.2110834e-01
8 5.6300002e-01 8.2130057e-01
9 5.6300002e-01 8.2155859e-01
10 5.6300002e-01 8.2267332e-01
11 5.6300002e-01 8.2177269e-01
12 5.6300002e-01 8.2234943e-01
13 5.6300002e-01 8.2219779e-01
14 5.6300002e-01 8.2111138e-01
15 5.6300002e-01 8.2242507e-01
16 5.6300002e-01 8.2193965e-01
17 5.6300002e-01 8.2196110e-01
18 5.6300002e-01 8.2222068e-01
19 5.6300002e-01 8.2201165e-01
20 5.6300002e-01 8.2133687e-01
1 5.6400001e-01 8.3574921e-01
2 5.6400001e-01 8.3506203e-01
3 5.6400001e-01 8.3552402e-01
4 5.6400001e-01 8.3526266e-01
5 5.6400001e-01 8.3547550e-01
6 5.6400001e-01 8.3543849e-01
7 5.6400001e-01 8.3550006e-01
8 5.6400001e-01 8.3520085e-01
9 5.6400001e-01 8.3511627e-01
10 5.6400001e-01 8.3565718e-01
11 5.6400001e-01 8.3536369e-01
12 5.6400001e-01 8.3622015e-01
13 5.6400001e-01 8.3545786e-01
14 5.6400001e-01 8.3571279e-01
15 5.6400001e-01 8.3557856e-01
16 5.6400001e-01 8.3602160e-01
17 5.6400001e-01 8.3495152e-01
18 5.6400001e-01 8.3559650e-01
19 5.6400001e-01 8.3506572e-01
20 5.6400001e-01 8.3561057e-01
1 5.6500000e-01 8.4919679e-01
2 5.6500000e-01 8.4817541e-01
3 5.6500000e-01 8.4846431e-01
4 5.6500000e-01 8.4906018e-01
5 5.6500000e-01 8.4860682e-01
6 5.6500000e-01 8.4838277e-01
7 5.6500000e-01 8.4868819e-01
8 5.6500000e-01 8.4879470e-01
9 5.6500000e-01 8.4900260e-01
10 5.6500000e-01 8.4818882e-01
11 5.6500000e-01 8.4806973e-01
12 5.6500000e-01 8.4905380e-01
13 5.6500000e-01 8.4870100e-01
14 5.6500000e-01 8.4880662e-01
15 5.6500000e-01 8.4897870e-01
16 5.6500000e-01 8.4839571e-01
17 5.6500000e-01 8.4790742e-01
18 5.6500000e-01 8.4839320e-01
19 5.6500000e-01 8.4851772e-01
20 5.6500000e-01 8.4870964e-01
1 5.6599998e-01 8.6121702e-01
2 5.6599998e-01 8.6158246e-01
3 5.6599998e-01 8.6072236e-01
4 5.6599998e-01 8.6119074e-01
5 5.6599998e-01 8.6112475e-01
6 5.6599998e-01 8.6101830e-01
7 5.6599998e-01 8.6065602e-01
8 5.6599998e-01 8.6171591e-01
9 5.6599998e-01 8.6107510e-01
10 5.6599998e-01 8.6038589e-01
11 5.6599998e-01 8.6071193e-01
12 5.6599998e-01 8.6120331e-01
13 5.6599998e-01 8.6123693e-01
14 5.6599998e-01 8.6057824e-01
15 5.6599998e-01 8.6078757e-01
16 5.6599998e-01 8.6058348e-01
17 5.6599998e-01 8.6052912e-01
18 5.6599998e-01 8.6118984e-01
19 5.6599998e-01 8.6182779e-01
20 5.6599998e-01 8.6112475e-01
1 5.6699997e-01 8.7305778e-01
2 5.6699997e-01 8.7308037e-01
3 5.6699997e-01 8.7272978e-01
4 5.6699997e-01 8.7342441e-01
5 5.6699997e-01 8.7322974e-01
6 5.6699997e-01 8.7320477e-01
7 5.6699997e-01 8.7275165e-01
8 5.6699997e-01 8.7275952e-01
9 5.6699997e-01 8.7289047e-01
10 5.6699997e-01 8.7271285e-01
11 5.6699997e-01 8.7327594e-01
12 5.6699997e-01 8.7317044e-01
13 5.6699997e-01 8.7275636e-01
14 5.6699997e-01 8.7297505e-01
15 5.6699997e-01 8.7357503e-01
16 5.6699997e-01 8.7336373e-01
17 5.6699997e-01 8.7264526e-01
18 5.6699997e-01 8.7267804e-01
19 5.6699997e-01 8.7360758e-01
20 5.6699997e-01 8.7376481e-01
1 5.6800002e-01 8.8472462e-01
2 5.6800002e-01 8.8459015e-01
3 5.6800002e-01 8.8504183e-01
4 5.6800002e-01 8.8470203e-01
5 5.6800002e-01 8.8455987e-01
6 5.6800002e-01 8.8482946e-01
7 5.6800002e-01 8.8534665e-01
8 5.6800002e-01 8.8458025e-01
9 5.6800002e-01 8.8461328e-01
10 5.6800002e-01 8.8412243e-01
11 5.6800002e-01 8.8453788e-01
12 5.6800002e-01 8.8406122e-01
13 5.6800002e-01 8.8467443e-01
14 5.6800002e-01 8.8508457e-01
